,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/21),4100.0,1일전 (05/20),4000.0,1주일전 (05/14),3900.0,2주일전 (05/07),3500.0,1개월전,3980.0,1년전,3648.0,일평년,3737.0,2020-05-21
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/22),5100.0,1일전 (05/21),5100.0,1주일전 (05/15),5000.0,2주일전 (05/08),4600.0,1개월전,5100.0,1년전,4776.0,일평년,4847.0,2020-05-22
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/22),4100.0,1일전 (05/21),4100.0,1주일전 (05/15),4000.0,2주일전 (05/08),3500.0,1개월전,4000.0,1년전,3644.0,일평년,3757.0,2020-05-22
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/23),,1일전 (05/22),5100.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,5100.0,1년전,4776.0,일평년,4847.0,2020-05-23
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/23),,1일전 (05/22),4100.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,4000.0,1년전,3644.0,일평년,3757.0,2020-05-23
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/25),5600.0,1일전 (05/24),,1주일전 (05/18),5000.0,2주일전 (05/11),4600.0,1개월전,5125.0,1년전,4700.0,일평년,4876.0,2020-05-25
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/25),4600.0,1일전 (05/24),,1주일전 (05/18),4000.0,2주일전 (05/11),3400.0,1개월전,4025.0,1년전,3600.0,일평년,3796.0,2020-05-25
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/26),5600.0,1일전 (05/25),5600.0,1주일전 (05/19),5000.0,2주일전 (05/12),4800.0,1개월전,5125.0,1년전,4700.0,일평년,4839.0,2020-05-26
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/26),4600.0,1일전 (05/25),4600.0,1주일전 (05/19),4000.0,2주일전 (05/12),3600.0,1개월전,4025.0,1년전,3600.0,일평년,3767.0,2020-05-26
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/27),5500.0,1일전 (05/26),5600.0,1주일전 (05/20),5000.0,2주일전 (05/13),5100.0,1개월전,5140.0,1년전,4700.0,일평년,4781.0,2020-05-27
