,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/25),36600.0,1일전 (05/24),,1주일전 (05/18),43000.0,2주일전 (05/11),49000.0,1개월전,50250.0,1년전,37750.0,일평년,41830.0,2020-05-25
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/26),38800.0,1일전 (05/25),41400.0,1주일전 (05/19),48800.0,2주일전 (05/12),54600.0,1개월전,55450.0,1년전,44300.0,일평년,47443.0,2020-05-26
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/26),34000.0,1일전 (05/25),36600.0,1주일전 (05/19),43800.0,2주일전 (05/12),49600.0,1개월전,50250.0,1년전,37750.0,일평년,40860.0,2020-05-26
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/27),33600.0,1일전 (05/26),38800.0,1주일전 (05/20),47400.0,2주일전 (05/13),53800.0,1개월전,55560.0,1년전,42080.0,일평년,46077.0,2020-05-27
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/27),30000.0,1일전 (05/26),34000.0,1주일전 (05/20),42400.0,2주일전 (05/13),48800.0,1개월전,50400.0,1년전,35640.0,일평년,39720.0,2020-05-27
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/28),32900.0,1일전 (05/27),33600.0,1주일전 (05/21),45200.0,2주일전 (05/14),53400.0,1개월전,55440.0,1년전,38280.0,일평년,44230.0,2020-05-28
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/28),29200.0,1일전 (05/27),30000.0,1주일전 (05/21),40000.0,2주일전 (05/14),48400.0,1개월전,50320.0,1년전,32160.0,일평년,38297.0,2020-05-28
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/29),32400.0,1일전 (05/28),32900.0,1주일전 (05/22),44200.0,2주일전 (05/15),48400.0,1개월전,55760.0,1년전,34240.0,일평년,42403.0,2020-05-29
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/29),28700.0,1일전 (05/28),29200.0,1주일전 (05/22),39400.0,2주일전 (05/15),44000.0,1개월전,50680.0,1년전,28440.0,일평년,36497.0,2020-05-29
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/30),,1일전 (05/29),32400.0,1주일전 (05/23),,2주일전 (05/16),,1개월전,55760.0,1년전,34240.0,일평년,42403.0,2020-05-30
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/30),,1일전 (05/29),28700.0,1주일전 (05/23),,2주일전 (05/16),,1개월전,50680.0,1년전,28440.0,일평년,36497.0,2020-05-30
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/01),33500.0,1일전 (05/31),,1주일전 (05/25),41400.0,2주일전 (05/18),47400.0,1개월전,56000.0,1년전,27700.0,일평년,37347.0,2020-06-01
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/01),29800.0,1일전 (05/31),,1주일전 (05/25),36600.0,2주일전 (05/18),43000.0,1개월전,50950.0,1년전,22650.0,일평년,31347.0,2020-06-01
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/02),32100.0,1일전 (06/01),33500.0,1주일전 (05/26),38800.0,2주일전 (05/19),48800.0,1개월전,56000.0,1년전,27700.0,일평년,35877.0,2020-06-02
