,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/25),13400.0,1일전 (05/24),,1주일전 (05/18),12800.0,2주일전 (05/11),12800.0,1개월전,12600.0,1년전,13850.0,일평년,13997.0,2020-05-25
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/26),15800.0,1일전 (05/25),16200.0,1주일전 (05/19),15800.0,2주일전 (05/12),16000.0,1개월전,15450.0,1년전,18000.0,일평년,17283.0,2020-05-26
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/26),13000.0,1일전 (05/25),13400.0,1주일전 (05/19),12800.0,2주일전 (05/12),13200.0,1개월전,12600.0,1년전,13850.0,일평년,13910.0,2020-05-26
12,수박,221,수박(1개),00,상품,04,1개,당일 (05/27),15900.0,1일전 (05/26),15800.0,1주일전 (05/20),16600.0,2주일전 (05/13),15600.0,1개월전,15640.0,1년전,18000.0,일평년,17220.0,2020-05-27
13,수박,221,수박(1개),00,중품,05,1개,당일 (05/27),13100.0,1일전 (05/26),13000.0,1주일전 (05/20),13600.0,2주일전 (05/13),12800.0,1개월전,12760.0,1년전,13840.0,일평년,13820.0,2020-05-27
12,수박,221,수박(1개),00,상품,04,1개,당일 (05/28),15600.0,1일전 (05/27),15900.0,1주일전 (05/21),16000.0,2주일전 (05/14),15600.0,1개월전,15760.0,1년전,17720.0,일평년,17030.0,2020-05-28
13,수박,221,수박(1개),00,중품,05,1개,당일 (05/28),12800.0,1일전 (05/27),13100.0,1주일전 (05/21),13300.0,2주일전 (05/14),12600.0,1개월전,12800.0,1년전,13560.0,일평년,13647.0,2020-05-28
12,수박,221,수박(1개),00,상품,04,1개,당일 (05/29),15000.0,1일전 (05/28),15600.0,1주일전 (05/22),16200.0,2주일전 (05/15),15600.0,1개월전,16040.0,1년전,17400.0,일평년,16743.0,2020-05-29
13,수박,221,수박(1개),00,중품,05,1개,당일 (05/29),12200.0,1일전 (05/28),12800.0,1주일전 (05/22),13500.0,2주일전 (05/15),12600.0,1개월전,13040.0,1년전,13280.0,일평년,13407.0,2020-05-29
12,수박,221,수박(1개),00,상품,04,1개,당일 (05/30),,1일전 (05/29),15000.0,1주일전 (05/23),,2주일전 (05/16),,1개월전,16040.0,1년전,17400.0,일평년,16743.0,2020-05-30
13,수박,221,수박(1개),00,중품,05,1개,당일 (05/30),,1일전 (05/29),12200.0,1주일전 (05/23),,2주일전 (05/16),,1개월전,13040.0,1년전,13280.0,일평년,13407.0,2020-05-30
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/01),14800.0,1일전 (05/31),,1주일전 (05/25),16200.0,2주일전 (05/18),15900.0,1개월전,16300.0,1년전,16100.0,일평년,15700.0,2020-06-01
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/01),12000.0,1일전 (05/31),,1주일전 (05/25),13400.0,2주일전 (05/18),12800.0,1개월전,13250.0,1년전,12200.0,일평년,12427.0,2020-06-01
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/02),14200.0,1일전 (06/01),14800.0,1주일전 (05/26),15800.0,2주일전 (05/19),15800.0,1개월전,16300.0,1년전,16100.0,일평년,15563.0,2020-06-02
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/02),11600.0,1일전 (06/01),12000.0,1주일전 (05/26),13000.0,2주일전 (05/19),12800.0,1개월전,13250.0,1년전,12200.0,일평년,12293.0,2020-06-02
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/03),14200.0,1일전 (06/02),14200.0,1주일전 (05/27),15900.0,2주일전 (05/20),16600.0,1개월전,16300.0,1년전,16000.0,일평년,15430.0,2020-06-03
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/03),11000.0,1일전 (06/02),11600.0,1주일전 (05/27),13100.0,2주일전 (05/20),13600.0,1개월전,13250.0,1년전,12120.0,일평년,12157.0,2020-06-03
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/04),14200.0,1일전 (06/03),14200.0,1주일전 (05/28),15600.0,2주일전 (05/21),16000.0,1개월전,16020.0,1년전,15740.0,일평년,15317.0,2020-06-04
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/04),11200.0,1일전 (06/03),11000.0,1주일전 (05/28),12800.0,2주일전 (05/21),13300.0,1개월전,13040.0,1년전,11920.0,일평년,12043.0,2020-06-04
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/05),14400.0,1일전 (06/04),14200.0,1주일전 (05/29),15000.0,2주일전 (05/22),16200.0,1개월전,16225.0,1년전,15560.0,일평년,15193.0,2020-06-05
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/05),11400.0,1일전 (06/04),11200.0,1주일전 (05/29),12200.0,2주일전 (05/22),13500.0,1개월전,13250.0,1년전,11800.0,일평년,11940.0,2020-06-05
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/06),,1일전 (06/05),14400.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,16225.0,1년전,15560.0,일평년,15193.0,2020-06-06
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/06),,1일전 (06/05),11400.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,13250.0,1년전,11800.0,일평년,11940.0,2020-06-06
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/08),14600.0,1일전 (06/07),,1주일전 (06/01),14800.0,2주일전 (05/25),16200.0,1개월전,15480.0,1년전,15525.0,일평년,15048.0,2020-06-08
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/08),11600.0,1일전 (06/07),,1주일전 (06/01),12000.0,2주일전 (05/25),13400.0,1개월전,12660.0,1년전,11800.0,일평년,11807.0,2020-06-08
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/09),14600.0,1일전 (06/08),14600.0,1주일전 (06/02),14200.0,2주일전 (05/26),15800.0,1개월전,15150.0,1년전,15525.0,일평년,14922.0,2020-06-09
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/09),11600.0,1일전 (06/08),11600.0,1주일전 (06/02),11600.0,2주일전 (05/26),13000.0,1개월전,12375.0,1년전,11800.0,일평년,11660.0,2020-06-09
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/10),14600.0,1일전 (06/09),14600.0,1주일전 (06/03),14200.0,2주일전 (05/27),15900.0,1개월전,15150.0,1년전,15220.0,일평년,14758.0,2020-06-10
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/10),11600.0,1일전 (06/09),11600.0,1주일전 (06/03),11000.0,2주일전 (05/27),13100.0,1개월전,12375.0,1년전,11560.0,일평년,11473.0,2020-06-10
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/11),13400.0,1일전 (06/10),14600.0,1주일전 (06/04),14200.0,2주일전 (05/28),15600.0,1개월전,15240.0,1년전,14960.0,일평년,14612.0,2020-06-11
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/11),10700.0,1일전 (06/10),11600.0,1주일전 (06/04),11200.0,2주일전 (05/28),12800.0,1개월전,12460.0,1년전,11300.0,일평년,11303.0,2020-06-11
12,수박,221,수박(1개),00,상품,04,1개,당일 (06/12),13200.0,1일전 (06/11),13400.0,1주일전 (06/05),14400.0,2주일전 (05/29),15000.0,1개월전,15380.0,1년전,14760.0,일평년,14520.0,2020-06-12
13,수박,221,수박(1개),00,중품,05,1개,당일 (06/12),10600.0,1일전 (06/11),10700.0,1주일전 (06/05),11400.0,2주일전 (05/29),12200.0,1개월전,12540.0,1년전,11080.0,일평년,11183.0,2020-06-12
