,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/19),5900.0,1일전 (05/18),6900.0,1주일전 (05/12),8000.0,2주일전 (05/05),,1개월전,13450.0,1년전,4910.0,일평년,5462.0,2020-05-19
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/20),7700.0,1일전 (05/19),7600.0,1주일전 (05/13),10000.0,2주일전 (05/06),14400.0,1개월전,15740.0,1년전,6304.0,일평년,7008.0,2020-05-20
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/20),6000.0,1일전 (05/19),5900.0,1주일전 (05/13),7800.0,2주일전 (05/06),12200.0,1개월전,13280.0,1년전,4928.0,일평년,5628.0,2020-05-20
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/21),7900.0,1일전 (05/20),7700.0,1주일전 (05/14),8400.0,2주일전 (05/07),13000.0,1개월전,15260.0,1년전,6592.0,일평년,7277.0,2020-05-21
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/21),6200.0,1일전 (05/20),6000.0,1주일전 (05/14),6600.0,2주일전 (05/07),10800.0,1개월전,12740.0,1년전,5102.0,일평년,5841.0,2020-05-21
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/22),7800.0,1일전 (05/21),7900.0,1주일전 (05/15),8600.0,2주일전 (05/08),11800.0,1개월전,15080.0,1년전,6760.0,일평년,7453.0,2020-05-22
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/22),6100.0,1일전 (05/21),6200.0,1주일전 (05/15),6800.0,2주일전 (05/08),9600.0,1개월전,12600.0,1년전,5162.0,일평년,5976.0,2020-05-22
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/23),,1일전 (05/22),7800.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,15080.0,1년전,6760.0,일평년,7453.0,2020-05-23
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/23),,1일전 (05/22),6100.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,12600.0,1년전,5162.0,일평년,5976.0,2020-05-23
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/25),8200.0,1일전 (05/24),,1주일전 (05/18),8600.0,2주일전 (05/11),10200.0,1개월전,15450.0,1년전,6500.0,일평년,7497.0,2020-05-25
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/25),6400.0,1일전 (05/24),,1주일전 (05/18),6900.0,2주일전 (05/11),8200.0,1개월전,13175.0,1년전,4838.0,일평년,6009.0,2020-05-25
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/26),8000.0,1일전 (05/25),8200.0,1주일전 (05/19),7600.0,2주일전 (05/12),10000.0,1개월전,15450.0,1년전,6500.0,일평년,7565.0,2020-05-26
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/26),6200.0,1일전 (05/25),6400.0,1주일전 (05/19),5900.0,2주일전 (05/12),8000.0,1개월전,13175.0,1년전,4838.0,일평년,6064.0,2020-05-26
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/27),7700.0,1일전 (05/26),8000.0,1주일전 (05/20),7700.0,2주일전 (05/13),10000.0,1개월전,15600.0,1년전,6440.0,일평년,7645.0,2020-05-27
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/27),5900.0,1일전 (05/26),6200.0,1주일전 (05/20),6000.0,2주일전 (05/13),7800.0,1개월전,13380.0,1년전,4790.0,일평년,6135.0,2020-05-27
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/28),7000.0,1일전 (05/27),7700.0,1주일전 (05/21),7900.0,2주일전 (05/14),8400.0,1개월전,15840.0,1년전,6240.0,일평년,7630.0,2020-05-28
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/28),5200.0,1일전 (05/27),5900.0,1주일전 (05/21),6200.0,2주일전 (05/14),6600.0,1개월전,13740.0,1년전,4620.0,일평년,6087.0,2020-05-28
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/29),6000.0,1일전 (05/28),7000.0,1주일전 (05/22),7800.0,2주일전 (05/15),8600.0,1개월전,15680.0,1년전,6080.0,일평년,7617.0,2020-05-29
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/29),4300.0,1일전 (05/28),5200.0,1주일전 (05/22),6100.0,2주일전 (05/15),6800.0,1개월전,13600.0,1년전,4480.0,일평년,6053.0,2020-05-29
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/30),,1일전 (05/29),6000.0,1주일전 (05/23),,2주일전 (05/16),,1개월전,15680.0,1년전,6080.0,일평년,7617.0,2020-05-30
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/30),,1일전 (05/29),4300.0,1주일전 (05/23),,2주일전 (05/16),,1개월전,13600.0,1년전,4480.0,일평년,6053.0,2020-05-30
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/01),6400.0,1일전 (05/31),,1주일전 (05/25),8200.0,2주일전 (05/18),8600.0,1개월전,15650.0,1년전,5525.0,일평년,6675.0,2020-06-01
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/01),4800.0,1일전 (05/31),,1주일전 (05/25),6400.0,2주일전 (05/18),6900.0,1개월전,13600.0,1년전,3975.0,일평년,5158.0,2020-06-01
